EmployeeID,BenefitID,SatisfactionScore,Comments,neg,neu,pos,compound,Sentiment
2681,9,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
3772,23,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
4880,11,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
4046,29,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
3615,13,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
4320,1,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
1626,19,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
908,17,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
2926,15,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
1668,17,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
1214,22,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
2011,10,3,Helps a bit with childcare costs.,0.0,0.606,0.394,0.3818,positive
1333,10,4,Good quality care available.,0.0,0.247,0.753,0.7269,positive
611,8,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
4525,15,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
4946,18,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
3284,26,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
4652,18,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
3946,10,5,Very convenient and cost-effective.,0.0,1.0,0.0,0.0,neutral
3106,15,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
1461,26,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
3106,13,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
3080,16,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
4613,13,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
1582,25,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
4709,20,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
2037,12,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
74,22,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
279,17,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
2294,22,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
2372,14,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
2934,25,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
1853,17,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
1865,21,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
1733,27,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
3579,2,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
4631,2,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
4069,25,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
796,16,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
3648,8,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
1567,11,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
4887,27,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
4794,18,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2446,12,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
227,16,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
3325,20,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
950,27,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
2038,12,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
1745,11,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
4693,8,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
2087,11,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
3499,15,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
3933,10,4,Good quality care available.,0.0,0.247,0.753,0.7269,positive
3044,11,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
4648,29,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
3206,29,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
2856,12,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
2785,17,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
3598,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
4167,4,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
719,16,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
3264,21,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
4877,26,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
1103,12,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
2637,1,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
260,20,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
2571,3,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
263,16,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
3795,6,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
396,16,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
3044,26,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
3234,26,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
2695,10,4,Good quality care available.,0.0,0.247,0.753,0.7269,positive
2860,19,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
3525,24,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
2549,22,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
4279,22,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
3103,7,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
2445,10,2,Limited availability.,0.655,0.345,0.0,-0.2263,negative
4896,29,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
2470,28,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
954,24,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
4020,25,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
1342,24,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
4283,27,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
3328,27,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
3251,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
139,1,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
1234,21,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
159,10,5,Very convenient and cost-effective.,0.0,1.0,0.0,0.0,neutral
1459,5,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
2499,4,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
2780,18,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
3404,26,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
1833,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
2789,9,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
4575,17,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
396,8,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
4968,26,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
507,16,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
1829,13,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
3367,15,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
494,15,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
2945,17,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
3198,22,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
400,20,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
2553,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
1593,12,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
26,30,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
2524,5,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
357,20,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
775,17,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
3794,12,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
1482,5,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
10,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
1613,26,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
1191,9,5,Perfect for my work-life balance.,0.0,0.519,0.481,0.5719,positive
964,26,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
4299,10,3,Helps a bit with childcare costs.,0.0,0.606,0.394,0.3818,positive
1886,18,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
1793,11,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
4726,6,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
4785,5,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
2711,26,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
31,25,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
2955,26,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
1230,3,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
288,1,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
4743,24,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
1632,1,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
2901,26,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
375,26,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
1902,22,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
3214,3,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
59,21,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
4793,29,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
4048,15,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
4215,14,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
3532,19,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
1484,7,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
687,5,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
974,2,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
4495,17,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
2444,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
3818,21,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
3524,25,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
4064,27,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
3388,23,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
1290,4,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
627,28,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
4942,27,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
1680,5,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
135,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
3257,17,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
231,14,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
2318,10,5,Very convenient and cost-effective.,0.0,1.0,0.0,0.0,neutral
413,3,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
568,4,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
2804,15,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
3902,18,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
1178,24,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
84,6,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
744,6,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
4742,22,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
2297,20,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
3155,27,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
181,4,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
4321,4,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
2328,17,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
1995,23,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
22,28,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
3740,28,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
2938,4,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
4273,6,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
4973,2,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
4406,29,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
3331,17,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
136,24,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
799,16,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
328,6,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
3688,4,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
444,26,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
4349,15,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
900,14,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
3275,24,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
3805,10,4,Good quality care available.,0.0,0.247,0.753,0.7269,positive
2566,18,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
4403,12,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
834,16,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
1517,18,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
164,1,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
562,26,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
1770,9,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
4936,27,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
1953,30,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
2643,16,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
2903,14,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
3869,18,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
950,21,3,"Average, but necessary.",0.0,1.0,0.0,0.0,neutral
3867,7,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
1367,6,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
1977,29,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
2195,22,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
2423,18,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
3049,3,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
4646,9,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
3446,20,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
3991,25,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
1118,11,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
2085,7,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
218,8,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
798,12,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
2544,22,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
4603,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
4260,21,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
299,2,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
4606,18,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
102,13,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
2807,25,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
4689,26,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
3953,12,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
3340,12,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
1818,3,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
78,29,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
1683,6,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
1924,4,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
4596,1,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
290,5,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
4959,30,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
1970,26,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
2918,7,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
2509,18,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
3841,26,1,Membership is not very useful.,0.396,0.604,0.0,-0.3865,negative
2750,24,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
918,20,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
2331,11,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
1281,9,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
3690,17,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
1037,22,2,Not happy with the coverage options.,0.375,0.625,0.0,-0.4585,negative
4854,21,1,Disappointing service.,0.762,0.238,0.0,-0.4939,negative
2070,8,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
3173,13,4,"Very flexible, I appreciate it.",0.0,0.279,0.721,0.6335,positive
1460,16,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
173,17,4,Good plan with decent returns.,0.0,0.58,0.42,0.4404,positive
4442,30,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
3653,7,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
3941,16,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
2221,12,1,Not worth the hassle.,0.357,0.643,0.0,-0.1695,neutral
2892,7,2,Could use more vacation time.,0.0,1.0,0.0,0.0,neutral
4983,1,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
3461,4,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
2878,2,4,"Great coverage, but a bit expensive.",0.0,0.611,0.389,0.3716,positive
1986,29,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
1090,12,4,Great for further studies.,0.0,0.423,0.577,0.6249,positive
945,27,1,Unhappy with this benefit.,0.359,0.256,0.385,0.0516,neutral
3370,2,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
1415,24,5,Fantastic benefit! I use it daily.,0.0,0.303,0.697,0.784,positive
444,30,3,Helps but limited in scope.,0.329,0.42,0.252,-0.1406,neutral
4540,28,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
113,18,5,Top-notch retirement plan.,0.0,1.0,0.0,0.0,neutral
1491,5,3,"Good, but sometimes difficult.",0.451,0.278,0.271,-0.3182,negative
3998,18,2,Returns are not as expected.,0.0,1.0,0.0,0.0,neutral
4490,2,1,"Terrible service, would not recommend.",0.635,0.365,0.0,-0.6381,negative
89,5,2,Not much flexibility offered.,0.404,0.596,0.0,-0.2584,negative
2554,3,4,Sufficient time off provided.,0.0,1.0,0.0,0.0,neutral
2971,14,2,Not many locations available.,0.0,1.0,0.0,0.0,neutral
3549,8,1,Barely any time off given.,0.0,1.0,0.0,0.0,neutral
4858,25,5,Great peace of mind for my family.,0.0,0.397,0.603,0.8225,positive
4063,25,4,"Solid plan, happy with it.",0.0,0.361,0.639,0.6486,positive
2858,25,2,Coverage is minimal.,0.0,1.0,0.0,0.0,neutral
4333,24,3,"It's okay, I use it occasionally.",0.0,0.678,0.322,0.2263,positive
165,12,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
3466,8,5,"Generous vacation days, very happy.",0.0,0.291,0.709,0.807,positive
1411,8,3,Average amount of vacation days.,0.0,1.0,0.0,0.0,neutral
1995,10,1,Difficult to find suitable care.,0.287,0.345,0.368,0.1779,neutral
1131,24,4,"Good value, I enjoy the variety.",0.0,0.19,0.81,0.8176,positive
1026,2,5,Excellent coverage and affordable.,0.0,0.448,0.552,0.5719,positive
3047,20,2,Complicated reimbursement process.,0.0,1.0,0.0,0.0,neutral
3758,13,1,Inconvenient and inefficient.,0.545,0.455,0.0,-0.34,negative
1372,20,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
2743,18,3,"Standard, nothing exceptional.",0.0,1.0,0.0,0.0,neutral
2511,11,3,"Satisfactory, but could improve.",0.0,0.263,0.737,0.6808,positive
3682,20,5,Incredible support for education.,0.0,0.526,0.474,0.4019,positive
